Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
45722553,03/01/2020 01:34:21 AM,,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11207,2783 ATLANTIC AVENUE,ATLANTIC AVENUE,MILLER AVENUE,VAN SICLEN AVENUE,MILLER AVENUE,VAN SICLEN AVENUE,,BROOKLYN,ATLANTIC AVENUE,,In Progress,,,,05 BROOKLYN,3039460039,BROOKLYN,1014325,185721,PHONE,Unspecified,BROOKLYN,,,,,,,,40.67638691148331,-73.89157433137026,"(40.67638691148331, -73.89157433137026)"
45725543,03/01/2020 01:34:28 AM,,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11229,2277 HOMECREST AVENUE,HOMECREST AVENUE,AVENUE V,GRAVESEND NECK ROAD,AVENUE V,GRAVESEND NECK ROAD,,BROOKLYN,HOMECREST AVENUE,,In Progress,,,,15 BROOKLYN,3073730029,BROOKLYN,995780,156016,PHONE,Unspecified,BROOKLYN,,,,,,,,40.59489660177322,-73.95848305888768,"(40.59489660177322, -73.95848305888768)"
45721850,03/01/2020 01:34:45 AM,,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10040,34 HILLSIDE AVENUE,HILLSIDE AVENUE,BEND,BEND,BEND,BEND,,NEW YORK,HILLSIDE AVENUE,,In Progress,,,,12 MANHATTAN,1021710052,MANHATTAN,1003813,252041,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.85844745053305,-73.92927888866892,"(40.85844745053305, -73.92927888866892)"
45723299,03/01/2020 01:34:48 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11221,957 GREENE AVENUE,GREENE AVENUE,MALCOLM X BOULEVARD,PATCHEN AVENUE,MALCOLM X BOULEVARD,PATCHEN AVENUE,,BROOKLYN,GREENE AVENUE,,In Progress,,,,03 BROOKLYN,3016170057,BROOKLYN,1003931,191017,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.69095242961931,-73.92903104149006,"(40.69095242961931, -73.92903104149006)"
45725108,03/01/2020 01:34:50 AM,03/01/2020 01:55:04 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,10019,210 WEST   55 STREET,WEST   55 STREET,7 AVENUE,BROADWAY,7 AVENUE,BROADWAY,,NEW YORK,WEST   55 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evid,03/01/2020 06:55:06 AM,05 MANHATTAN,1010260041,MANHATTAN,989333,217802,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.76449114200317,-73.98165065394043,"(40.76449114200317, -73.98165065394043)"
45724853,03/01/2020 01:34:52 AM,,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,,10033,559 WEST  183 STREET,WEST  183 STREET,AUDUBON AVENUE,ST NICHOLAS AVENUE,AUDUBON AVENUE,ST NICHOLAS AVENUE,,NEW YORK,WEST  183 STREET,,In Progress,,,,12 MANHATTAN,1021540091,MANHATTAN,1003057,249021,PHONE,Unspecified,MANHATTAN,,,,,,,,40.850160095670894,-73.93202033348058,"(40.850160095670894, -73.93202033348058)"
45726339,03/01/2020 01:35:14 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,11216,129 QUINCY STREET,QUINCY STREET,FRANKLIN AVENUE,BEDFORD AVENUE,FRANKLIN AVENUE,BEDFORD AVENUE,,BROOKLYN,QUINCY STREET,,In Progress,,,,03 BROOKLYN,3019710048,BROOKLYN,996483,189341,PHONE,Unspecified,BROOKLYN,,,,,,,,40.68636562374329,-73.9558912914504,"(40.68636562374329, -73.9558912914504)"
45726323,03/01/2020 01:35:26 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10038,180 WATER STREET,WATER STREET,FLETCHER STREET,JOHN STREET,FLETCHER STREET,JOHN STREET,,NEW YORK,WATER STREET,,In Progress,,,,01 MANHATTAN,1000700032,MANHATTAN,982832,196778,PHONE,Unspecified,MANHATTAN,,,,,,,,40.706786799744656,-74.00511446961036,"(40.706786799744656, -74.00511446961036)"
45726275,03/01/2020 01:35:33 AM,,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,10303,194 NETHERLAND AVENUE,NETHERLAND AVENUE,VAN NAME AVENUE,VAN PELT AVENUE,VAN NAME AVENUE,VAN PELT AVENUE,,STATEN ISLAND,NETHERLAND AVENUE,,In Progress,,,,01 STATEN ISLAND,,STATEN ISLAND,941256,168301,ONLINE,Unspecified,STATEN ISLAND,,,,,,,,40.628519564745126,-74.15488980805397,"(40.628519564745126, -74.15488980805397)"
45724100,03/01/2020 01:35:57 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,11374,61-25 97 STREET,97 STREET,LIE EB ENTRANCE JUNCTION BLVD,62 DRIVE,LIE EB ENTRANCE JUNCTION BLVD,62 DRIVE,,REGO PARK,97 STREET,,In Progress,,,,06 QUEENS,4020820107,QUEENS,1022377,206714,PHONE,Unspecified,QUEENS,,,,,,,,40.73397666119761,-73.86242663432829,"(40.73397666119761, -73.86242663432829)"
45722558,03/01/2020 01:36:16 AM,,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11103,24-17 STEINWAY STREET,STEINWAY STREET,ASTORIA BOULEVARD SOUTH,25 AVENUE,ASTORIA BOULEVARD SOUTH,25 AVENUE,,ASTORIA,STEINWAY STREET,,In Progress,,,,01 QUEENS,4006860010,QUEENS,1008873,219324,MOBILE,Unspecified,QUEENS,,,,,,,,40.768635807287744,-73.91110679905088,"(40.768635807287744, -73.91110679905088)"
45727076,03/01/2020 01:36:41 AM,,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11207,2783 ATLANTIC AVENUE,ATLANTIC AVENUE,MILLER AVENUE,VAN SICLEN AVENUE,MILLER AVENUE,VAN SICLEN AVENUE,,BROOKLYN,ATLANTIC AVENUE,,In Progress,,,,05 BROOKLYN,3039460039,BROOKLYN,1014325,185721,PHONE,Unspecified,BROOKLYN,,,,,,,,40.67638691148331,-73.89157433137026,"(40.67638691148331, -73.89157433137026)"
45724071,03/01/2020 01:36:52 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11221,774 BUSHWICK AVENUE,BUSHWICK AVENUE,DODWORTH STREET,DEKALB AVENUE,DODWORTH STREET,DEKALB AVENUE,,BROOKLYN,BUSHWICK AVENUE,,In Progress,,,,04 BROOKLYN,3032300019,BROOKLYN,1003970,192653,PHONE,Unspecified,BROOKLYN,,,,,,,,40.695442782927365,-73.92888561969903,"(40.695442782927365, -73.92888561969903)"
45724098,03/01/2020 01:37:01 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,11365,65-30 PARSONS BOULEVARD,PARSONS BOULEVARD,65 AVENUE,JEWEL AVENUE,65 AVENUE,JEWEL AVENUE,,FRESH MEADOWS,PARSONS BOULEVARD,,In Progress,,,,08 QUEENS,4067920030,QUEENS,1036737,207162,PHONE,Unspecified,QUEENS,,,,,,,,40.73513274926299,-73.81060819932284,"(40.73513274926299, -73.81060819932284)"
45725586,03/01/2020 01:38:29 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,10003,65 EAST    3 STREET,EAST    3 STREET,2 AVENUE,1 AVENUE,2 AVENUE,1 AVENUE,,NEW YORK,EAST    3 STREET,,In Progress,,,,03 MANHATTAN,1004450054,MANHATTAN,987367,203457,PHONE,Unspecified,MANHATTAN,,,,,,,,40.72511862020558,-73.9887544520196,"(40.72511862020558, -73.9887544520196)"
45725473,03/01/2020 01:38:46 AM,,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint - Passenger,,11430,JFK AIRPORT,JFK AIRPORT,BEND,BEND,BEND,BEND,,JAMAICA,JFK AIRPORT,,In Progress,,,,83 QUEENS,4142600001,QUEENS,1043001,175548,ONLINE,Unspecified,QUEENS,,Queens,"JFK AIRPORT, QUEENS (JAMAICA) ,NY, 11430",,,,,40.64832048620134,-73.78828125130184,"(40.64832048620134, -73.78828125130184)"
45722589,03/01/2020 01:38:46 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10040,602 WEST  190 STREET,WEST  190 STREET,ST NICHOLAS AVENUE,WADSWORTH AVENUE,ST NICHOLAS AVENUE,WADSWORTH AVENUE,,NEW YORK,WEST  190 STREET,,In Progress,,,,12 MANHATTAN,1021680070,MANHATTAN,1003650,250782,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.854992232899,-73.92987178432652,"(40.854992232899, -73.92987178432652)"
45723246,03/01/2020 01:38:56 AM,,TLC,Taxi and Limousine Commission,Lost Property,Bag/Wallet,,10023,BROADWAY,BROADWAY,BROADWAY,WEST   68 STREET,BROADWAY,WEST   68 STREET,,,,,In Progress,,,,07 MANHATTAN,,MANHATTAN,989190,221808,PHONE,Unspecified,MANHATTAN,,,"BROADWAY AND WEST   68 STREET, MANHATTAN, NY, 10023",,,,,40.77548664982223,-73.98216393137942,"(40.77548664982223, -73.98216393137942)"
45723955,03/01/2020 01:39:01 AM,,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11427,89-21 220 STREET,220 STREET,89 AVENUE,90 AVENUE,89 AVENUE,90 AVENUE,,QUEENS VILLAGE,220 STREET,,In Progress,,,,13 QUEENS,4106660038,QUEENS,1055639,204918,PHONE,Unspecified,QUEENS,,,,,,,,40.728841177347846,-73.74242719735393,"(40.728841177347846, -73.74242719735393)"
45725439,03/01/2020 01:39:12 AM,,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11236,1348 EAST   89 STREET,EAST   89 STREET,AVENUE M,AVENUE N,AVENUE M,AVENUE N,,BROOKLYN,EAST   89 STREET,,In Progress,,,,18 BROOKLYN,3080790060,BROOKLYN,1012406,169684,PHONE,Unspecified,BROOKLYN,,,,,,,,40.632375192427716,-73.89855961072604,"(40.632375192427716, -73.89855961072604)"
45726328,03/01/2020 01:39:28 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10040,11 HILLSIDE AVENUE,HILLSIDE AVENUE,BROADWAY,BOGARDUS PLACE,BROADWAY,BOGARDUS PLACE,,NEW YORK,HILLSIDE AVENUE,,In Progress,,,,12 MANHATTAN,1021700105,MANHATTAN,1003397,252241,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.85899730236819,-73.9307821751493,"(40.85899730236819, -73.9307821751493)"
45722543,03/01/2020 01:39:38 AM,,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11210,718 EAST   23 STREET,EAST   23 STREET,GLENWOOD ROAD,CAMPUS ROAD,GLENWOOD ROAD,CAMPUS ROAD,,BROOKLYN,EAST   23 STREET,,In Progress,,,,14 BROOKLYN,3075500053,BROOKLYN,996803,169791,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.63270473784665,-73.95477385755873,"(40.63270473784665, -73.95477385755873)"
45722552,03/01/2020 01:40:41 AM,,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11207,2783 ATLANTIC AVENUE,ATLANTIC AVENUE,MILLER AVENUE,VAN SICLEN AVENUE,MILLER AVENUE,VAN SICLEN AVENUE,,BROOKLYN,ATLANTIC AVENUE,,In Progress,,,,05 BROOKLYN,3039460039,BROOKLYN,1014325,185721,PHONE,Unspecified,BROOKLYN,,,,,,,,40.67638691148331,-73.89157433137026,"(40.67638691148331, -73.89157433137026)"
45721718,03/01/2020 01:40:54 AM,,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11385,75-16 EDSALL AVENUE,EDSALL AVENUE,75 STREET,76 STREET,75 STREET,76 STREET,,RIDGEWOOD,EDSALL AVENUE,,In Progress,,,,05 QUEENS,4038130007,QUEENS,1018963,196763,MOBILE,Unspecified,QUEENS,,,,,,,,40.70667765042193,-73.87479664793011,"(40.70667765042193, -73.87479664793011)"
45725556,03/01/2020 01:40:54 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10467,3580 WEBSTER AVENUE,WEBSTER AVENUE,EAST GUN HILL ROAD,EAST  233 STREET,EAST GUN HILL ROAD,EAST  233 STREET,,BRONX,WEBSTER AVENUE,,In Progress,,,,12 BRONX,2033600070,BRONX,1020095,260455,MOBILE,Unspecified,BRONX,,,,,,,,40.88149019032669,-73.870373793066,"(40.88149019032669, -73.870373793066)"
45721832,03/01/2020 01:41:18 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10456,735 EAST  163 STREET,EAST  163 STREET,TRINITY AVENUE,TINTON AVENUE,TRINITY AVENUE,TINTON AVENUE,,BRONX,EAST  163 STREET,,In Progress,,,,03 BRONX,2026390001,BRONX,1010676,239152,ONLINE,Unspecified,BRONX,,,,,,,,40.823053048745244,-73.90451964429563,"(40.823053048745244, -73.90451964429563)"
45725565,03/01/2020 01:41:33 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10032,79 HAVEN AVENUE,HAVEN AVENUE,WEST  170 STREET,WEST  171 STREET,WEST  170 STREET,WEST  171 STREET,,NEW YORK,HAVEN AVENUE,,In Progress,,,,12 MANHATTAN,1021390164,MANHATTAN,1000135,246845,PHONE,Unspecified,MANHATTAN,,,,,,,,40.844193358284855,-73.942587328488,"(40.844193358284855, -73.942587328488)"
45723257,03/01/2020 01:41:47 AM,,NYPD,New York City Police Department,Traffic,Truck Route Violation,Highway,,,,,,,,,,,,In Progress,,,,0 Unspecified,,Unspecified,,,PHONE,Unspecified,Unspecified,,,,,South/New Jersey Bound,Roadway,Outerbridge Cr New Jersey - West Shore Expwy,,,
45725545,03/01/2020 01:42:01 AM,,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11213,1206 BERGAN STREET,BERGAN STREET,NEW YORK AVENUE,BROOKLYN AVENUE,NEW YORK AVENUE,BROOKLYN AVENUE,,BROOKLYN,BERGEN STREET,,In Progress,,,,08 BROOKLYN,3012210053,BROOKLYN,999316,185514,PHONE,Unspecified,BROOKLYN,,,,,,,,40.67585701126726,-73.94568486012078,"(40.67585701126726, -73.94568486012078)"
45724813,03/01/2020 01:42:40 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11357,154-14 20 AVENUE,20 AVENUE,154 STREET,CLINTONVILLE STREET,154 STREET,CLINTONVILLE STREET,,WHITESTONE,20 AVENUE,,In Progress,,,,07 QUEENS,4047350009,QUEENS,1037395,223801,PHONE,Unspecified,QUEENS,,,,,,,,40.78079851328079,-73.80810238130208,"(40.78079851328079, -73.80810238130208)"
45724784,03/01/2020 01:43:47 AM,,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10034,213 NAGLE AVENUE,NAGLE AVENUE,,,,,,NEW YORK,NAGLE AVENUE,,In Progress,,,,12 MANHATTAN,1022160001,MANHATTAN,1005572,253428,PHONE,Unspecified,MANHATTAN,,,,,,,,40.86225027373548,-73.92291561661044,"(40.86225027373548, -73.92291561661044)"
45723625,03/01/2020 01:43:59 AM,03/01/2020 01:48:06 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11377,58-20 43 AVENUE,43 AVENUE,58 STREET,60 STREET,58 STREET,60 STREET,,WOODSIDE,43 AVENUE,,Closed,,The Police Department reviewed your complaint and provided additional information below.,03/01/2020 06:48:15 AM,02 QUEENS,4013330053,QUEENS,1010106,210037,PHONE,Unspecified,QUEENS,,,,,,,,40.743141851607554,-73.90669117720708,"(40.743141851607554, -73.90669117720708)"
45725584,03/01/2020 01:44:51 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,10473,724 PUGSLEY AVENUE,PUGSLEY AVENUE,SEWARD AVENUE,HOMER AVENUE,SEWARD AVENUE,HOMER AVENUE,,BRONX,PUGSLEY AVENUE,,In Progress,,,,09 BRONX,2036070023,BRONX,1024455,238348,PHONE,Unspecified,BRONX,,,,,,,,40.82079432904711,-73.85473933237125,"(40.82079432904711, -73.85473933237125)"
45724808,03/01/2020 01:45:20 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11217,426 BALTIC STREET,BALTIC STREET,HOYT STREET,BOND STREET,HOYT STREET,BOND STREET,,BROOKLYN,BALTIC STREET,,In Progress,,,,06 BROOKLYN,3004040001,BROOKLYN,987425,188314,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.68355462757267,-73.98855233869938,"(40.68355462757267, -73.98855233869938)"
45725585,03/01/2020 01:45:50 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,10454,620 EAST  137 STREET,EAST  137 STREET,ST ANNS AVENUE,CYPRESS AVENUE,ST ANNS AVENUE,CYPRESS AVENUE,,BRONX,EAST  137 STREET,,In Progress,,,,01 BRONX,2025480001,BRONX,1007468,232695,PHONE,Unspecified,BRONX,,,,,,,,40.805339410429355,-73.91613286781295,"(40.805339410429355, -73.91613286781295)"
45721807,03/01/2020 01:46:19 AM,,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11225,1325 UNION STREET,UNION STREET,NOSTRAND AVENUE,NEW YORK AVENUE,NOSTRAND AVENUE,NEW YORK AVENUE,,BROOKLYN,UNION STREET,,In Progress,,,,09 BROOKLYN,3012690045,BROOKLYN,998549,182955,PHONE,Unspecified,BROOKLYN,,,,,,,,40.66883440348891,-73.94845543554169,"(40.66883440348891, -73.94845543554169)"
45722559,03/01/2020 01:46:23 AM,,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11103,35-23 30 AVENUE,30 AVENUE,35 STREET,36 STREET,35 STREET,36 STREET,,ASTORIA,30 AVENUE,,In Progress,,,,01 QUEENS,4006290041,QUEENS,1006982,218102,MOBILE,Unspecified,QUEENS,,,,,,,,40.76528680024628,-73.91793775808055,"(40.76528680024628, -73.91793775808055)"
45723262,03/01/2020 01:47:21 AM,,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11201,306 GOLD STREET,GOLD STREET,TILLARY STREET,JOHNSON STREET,TILLARY STREET,JOHNSON STREET,,BROOKLYN,GOLD STREET,,In Progress,,,,02 BROOKLYN,3001337501,BROOKLYN,988889,192476,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.69497771412684,-73.98327092926955,"(40.69497771412684, -73.98327092926955)"
45725598,03/01/2020 01:47:37 AM,,NYPD,New York City Police Department,Noise - Vehicle,Engine Idling,Street/Sidewalk,10014,51 BANK STREET,BANK STREET,WEST    4 STREET,BLEECKER STREET,WEST    4 STREET,BLEECKER STREET,,NEW YORK,BANK STREET,,In Progress,,,,02 MANHATTAN,1006240053,MANHATTAN,983138,207714,PHONE,Unspecified,MANHATTAN,,,,,,,,40.73680352159004,-74.00401258977008,"(40.73680352159004, -74.00401258977008)"
45721831,03/01/2020 01:47:39 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11208,3041 FULTON STREET,FULTON STREET,ESSEX STREET,SHEPHERD AVENUE,ESSEX STREET,SHEPHERD AVENUE,,BROOKLYN,FULTON STREET,,In Progress,,,,05 BROOKLYN,3039430017,BROOKLYN,1016826,187267,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.68062147759382,-73.88255032351188,"(40.68062147759382, -73.88255032351188)"
45722557,03/01/2020 01:47:48 AM,,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11361,40-12 BELL BOULEVARD,BELL BOULEVARD,40 AVENUE,41 AVENUE,40 AVENUE,41 AVENUE,,BAYSIDE,BELL BOULEVARD,,In Progress,,,,11 QUEENS,4062370032,QUEENS,1047616,217744,MOBILE,Unspecified,QUEENS,,,,,,,,40.764106321118824,-73.77125334303817,"(40.764106321118824, -73.77125334303817)"
45723290,03/01/2020 01:47:56 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11355,132-25 MAPLE AVENUE,MAPLE AVENUE,COLLEGE POINT BOULEVARD,SAULL STREET,COLLEGE POINT BOULEVARD,SAULL STREET,,FLUSHING,MAPLE AVENUE,,In Progress,,,,07 QUEENS,4051010061,QUEENS,1030821,214046,ONLINE,Unspecified,QUEENS,,,,,,,,40.754060701066145,-73.83190751399162,"(40.754060701066145, -73.83190751399162)"
45721820,03/01/2020 01:48:33 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10003,346 EAST    9 STREET,EAST    9 STREET,2 AVENUE,1 AVENUE,2 AVENUE,1 AVENUE,,NEW YORK,EAST    9 STREET,,In Progress,,,,03 MANHATTAN,1004500027,MANHATTAN,988100,204760,PHONE,Unspecified,MANHATTAN,,,,,,,,40.7286947492937,-73.98610918087722,"(40.7286947492937, -73.98610918087722)"
45727077,03/01/2020 01:48:36 AM,,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11211,507 GRAND STREET,GRAND STREET,UNION AVENUE,LORIMER STREET,UNION AVENUE,LORIMER STREET,,BROOKLYN,GRAND STREET,,In Progress,,,,01 BROOKLYN,3027790049,BROOKLYN,997936,198321,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.711011497957074,-73.95063394136774,"(40.711011497957074, -73.95063394136774)"
45725590,03/01/2020 01:48:51 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,10468,2955 GRAND CONCOURSE,GRAND CONCOURSE,BEDFORD PARK BOULEVARD,EAST  201 STREET,BEDFORD PARK BOULEVARD,EAST  201 STREET,,BRONX,GRAND CONCOURSE,,In Progress,,,,07 BRONX,2033100081,BRONX,1015354,257178,ONLINE,Unspecified,BRONX,,,,,,,,40.87251382811215,-73.88753385727848,"(40.87251382811215, -73.88753385727848)"
45724029,03/01/2020 01:48:59 AM,,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,,10001,19 WEST   31 STREET,WEST   31 STREET,5 AVENUE,BROADWAY,5 AVENUE,BROADWAY,,NEW YORK,WEST   31 STREET,,In Progress,,,,05 MANHATTAN,1008330028,MANHATTAN,987875,211413,PHONE,Unspecified,MANHATTAN,,,,,,,,40.746955681884586,-73.98691739698833,"(40.746955681884586, -73.98691739698833)"
45726279,03/01/2020 01:50:30 AM,,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,,10309,BLOOMINGDALE ROAD,BLOOMINGDALE ROAD,BLOOMINGDALE ROAD,DRUMGOOLE ROAD WEST,BLOOMINGDALE ROAD,DRUMGOOLE ROAD WEST,,,,,In Progress,,,,03 STATEN ISLAND,,STATEN ISLAND,923974,131952,PHONE,Unspecified,STATEN ISLAND,,,,,,,,40.52864830788768,-74.21682543643178,"(40.52864830788768, -74.21682543643178)"
45725567,03/01/2020 01:50:32 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10027,95 OLD BROADWAY,OLD BROADWAY,WEST  131 STREET,WEST  133 STREET,WEST  131 STREET,WEST  133 STREET,,NEW YORK,OLD BROADWAY,,In Progress,,,,09 MANHATTAN,1019840001,MANHATTAN,996602,237353,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.818146195271034,-73.95537401756984,"(40.818146195271034, -73.95537401756984)"
45721790,03/01/2020 01:51:43 AM,,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,10308,97 STIEG AVENUE,STIEG AVENUE,LEVERETT AVENUE,DEAD END,LEVERETT AVENUE,DEAD END,,STATEN ISLAND,STIEG AVENUE,,In Progress,,,,03 STATEN ISLAND,5054420341,STATEN ISLAND,941546,141987,MOBILE,Unspecified,STATEN ISLAND,,,,,,,,40.556294432272004,-74.1536787462624,"(40.556294432272004, -74.1536787462624)"
45726307,03/01/2020 01:51:52 AM,,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11222,239 BANKER STREET,BANKER STREET,MESEROLE AVENUE,CALYER STREET,MESEROLE AVENUE,CALYER STREET,,BROOKLYN,BANKER STREET,,In Progress,,,,01 BROOKLYN,3025930001,BROOKLYN,996401,203840,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.72616206569638,-73.95616079615964,"(40.72616206569638, -73.95616079615964)"
45727142,03/01/2020 01:52:11 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Television,,11234,5704 FARRAGUT ROAD,FARRAGUT ROAD,EAST   57 STREET,EAST   58 STREET,EAST   57 STREET,EAST   58 STREET,,BROOKLYN,FARRAGUT ROAD,,In Progress,,,,18 BROOKLYN,3079780001,BROOKLYN,1005961,171046,PHONE,Unspecified,BROOKLYN,,,,,,,,40.63613173289055,-73.92177524968736,"(40.63613173289055, -73.92177524968736)"
45724037,03/01/2020 01:52:30 AM,,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11206,81 SEIGEL STREET,SEIGEL STREET,MANHATTAN AVENUE,GRAHAM AVENUE,MANHATTAN AVENUE,GRAHAM AVENUE,,BROOKLYN,SEIGEL STREET,,In Progress,,,,01 BROOKLYN,3030880031,BROOKLYN,999790,195901,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.7043661093441,-73.94395206130358,"(40.7043661093441, -73.94395206130358)"
45727108,03/01/2020 01:53:17 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10456,735 EAST  163 STREET,EAST  163 STREET,TRINITY AVENUE,TINTON AVENUE,TRINITY AVENUE,TINTON AVENUE,,BRONX,EAST  163 STREET,,In Progress,,,,03 BRONX,2026390001,BRONX,1010676,239152,ONLINE,Unspecified,BRONX,,,,,,,,40.823053048745244,-73.90451964429563,"(40.823053048745244, -73.90451964429563)"
45723258,03/01/2020 01:54:00 AM,,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11105,31-30 DITMARS BOULEVARD,DITMARS BOULEVARD,32 STREET,33 STREET,32 STREET,33 STREET,,ASTORIA,DITMARS BOULEVARD,,In Progress,,,,01 QUEENS,4008330041,QUEENS,1009132,221916,PHONE,Unspecified,QUEENS,,,,,,,,40.77574944114317,-73.91016216892292,"(40.77574944114317, -73.91016216892292)"
45721846,03/01/2020 01:55:15 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,10467,3176 DECATUR AVENUE,DECATUR AVENUE,EAST  204 STREET,EAST  205 STREET,EAST  204 STREET,EAST  205 STREET,,BRONX,DECATUR AVENUE,,In Progress,,,,07 BRONX,2033530033,BRONX,1018472,257371,PHONE,Unspecified,BRONX,,,,,,,,40.87303201506249,-73.87625879137308,"(40.87303201506249, -73.87625879137308)"
45724069,03/01/2020 01:55:23 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11374,99-44 62 AVENUE,62 AVENUE,99 STREET,102 STREET,99 STREET,102 STREET,,REGO PARK,62 AVENUE,,In Progress,,,,06 QUEENS,4021070024,QUEENS,1023609,207125,MOBILE,Unspecified,QUEENS,,,,,,,,40.73509935689471,-73.8579788213209,"(40.73509935689471, -73.8579788213209)"
